cluster_6,cluster_10,cluster_15,cluster_14,cluster_4,cluster_2,cluster_17,cluster_8,cluster_12,cluster_3,cluster_9,cluster_5,cluster_1,cluster_13,cluster_0,cluster_11,cluster_7,cluster_16,anomaly
0.0,-1.1334050532691335,0.0,0.0,0.0,0.0,-1.4626348328031225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.36115317180407397,0.9091153863035927,,,0.0,1.4933796774392283,3.440664219552179,-0.1465106017239221,-0.643700044671719,2.0805500214146955,0.0,0.0,-0.5351533507802059,0.366753691930598,-0.42794619464671413,1.3738531432857424,0.5611501711230573,,0
0.06394872460027343,-0.3693883866535586,0.0,-0.5432488104712173,0.0,0.0,-0.0687773607631207,0.0,-0.3391639543973326,2.016385717367272,0.0,0.0,0.0,-0.31424909983650273,0.0,0.0,0.0,-1.627720281784565,0
-0.4390238758055012,1.7971356888715482,2.2481767428357458,2.0669243453118082,0.6187843734930548,1.8945327538047334,3.1300026602426168,0.9072150762309339,2.759643122833367,3.576742318761945,-2.655225303719144,0.0,2.0986619834427565,1.0756569207827968,0.0,,0.3881235924839043,-0.2940256164790381,0
0.0,-1.9582814408578617,0.0,0.0,0.0,0.0,-1.699329162213596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.19234354008224488,0.179066667335949,,,-0.6008230946911947,,0.009711834729627446,0.0,1.6620928170150737,1.2278530491500441,0.0,-0.8345433758387041,0.0,,-0.306749568749611,,0.037960762239222845,,0
0.6250195144579419,2.6130630956588945,1.2830007065490263,1.5953602130587448,-0.6008230946911947,-0.367273307756213,4.446385432268714,-2.98389749038046,1.51873854130782,3.576742318761945,-0.1542002990001169,0.8371254867445367,2.073655290966664,,-1.397006175928341,1.3371061209672859,-0.5922681202106721,3.2999857093853637,0
0.0,-0.1256271104541864,0.464387636295011,1.5333992523841022,0.0,0.47363622115969267,-0.18493593736802533,0.0,1.7548981601177858,1.4097004647282576,0.0,0.5518686881857109,-0.047669096721009746,,0.0,0.0,0.0,0.0,0
0.0,-1.47040030432559,0.0,0.0,0.0,0.0,-0.7725849755304205,0.0,0.0,-0.2217792776445605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.48351966863643775,,,,0.0,,,-0.23687780220911495,-0.2580164744452757,-1.493393340103096,-2.3309877412453193,0.0,,,0.0,-0.5057123293152155,0.0,-1.6613279070633562,0
0.7848355548044714,2.649189725614325,,,0.639687304030255,0.29543344239590413,1.8548737749702495,2.1033917837706873,1.55474967877102,2.1356059022927076,-0.7661358375106302,-0.08112164657721922,,,0.0,0.9610404694772962,0.21220778269574644,1.4322893539821644,0
0.0,,-1.3344833724933376,-1.8659962561777796,0.26682245426712464,-1.9429667691589614,1.6873911768621372,0.0,0.2581724227088462,1.3613184119961648,0.0,0.0,-1.0030566453283727,,0.0,0.0,0.0,0.0,0
0.7848355548044714,2.534228046397128,,,0.19435033283837963,0.6751859938264213,1.6583741259966933,2.1033917837706873,1.316708817867755,1.145269355748945,-0.4345510169258175,-0.08112164657721922,,,0.0,0.5569534833987958,0.21220778269574644,0.8304762688173113,0
0.0,0.0,0.0,0.0,0.0,0.0,-2.174996668538499,0.0,0.0,-0.13459015397276466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22897198251185952,0
,1.2974272027695242,,,-0.6008230946911947,,,-0.5411004960933319,-0.2648425412769126,,0.0,0.0,-1.178978642076832,,-0.046963159551168095,0.9757148187705795,-1.8238381199812999,0.459913845062397,0
1.70713998520157,4.0372061175777585,0.5515494258984066,3.9667131688881905,0.6513501033829384,3.164231553097129,2.7839248125624665,0.0,2.759643122833367,3.576742318761945,0.03836500988308032,2.05705552061613,2.331373486907218,5.684680627606434,-1.5112438958758412,2.7347346816304605,,3.2999857093853637,1
0.0,-0.23089314780459083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.655225303719144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.3263965846324713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-1.4878168759044945,0.0,0.0,0.0,0.0,-1.2601735376777476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.34520606595223796,,,,0.0,-1.9255966309915025,,0.0,-1.1787950403613474,-0.4830623851845265,0.0,0.0,-0.28280435654488084,1.3429652816720596,-0.14349296221427396,-0.09907407248835796,0.0,-0.6666261411080365,0
0.0,-0.831336069913463,0.0,-0.6057790617993956,0.0,0.0,-0.9540469512748951,0.0,0.0,-0.21778088893024203,0.0,0.0,0.0,-0.6174353588242487,0.0,0.0,0.0,0.0,0
0.0,,,0.17249385632341402,0.0,,,0.0,-0.22087934814337085,,0.0,0.0,0.004213633021517673,,0.0,-1.4207782967466533,0.0,-1.8439184041835825,0
0.0,0.0,0.0,0.0,0.0,3.1890051504620263,0.0,0.0,0.0,0.0,0.9723562806983845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.5412281117445186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08611328248886803,0
0.0,0.0,0.0,-0.4015277221305818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003623927660699488,0.0,0.0,0.0,0.0,0
-0.23752952642671704,3.8908023593057504,2.5694769951183165,1.623907992000899,0.07675726932771787,2.5388504242168253,-3.0819107421998635,0.4244355543389969,0.8727161651164248,2.574865695882452,0.0,-1.1459502903243632,1.0388522062595154,0.7357510486907907,0.0,,0.9986482872782537,,0
0.0,-0.20994390574186708,0.0,0.0,0.0,-0.37847207111034875,0.20056473627815913,0.0,-0.006774877933502926,-0.6127456266763912,0.0,0.0,0.0,-0.21197025071608455,0.0,0.0,0.0,0.0,0
0.0,2.2714697746990677,2.256719348916922,0.6133465155113326,0.0,2.1115569556530644,2.8736554673557992,0.0,0.7953329458071192,1.1170791526314732,-0.5760829475036126,-1.1459502903243632,0.0,2.521123435791241,-0.11306978362630841,2.5629853017439794,0.0,0.48816921028132654,0
0.0,-0.6080132696518605,0.0,0.0,0.0,0.0,0.1911481527927441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3841951530046746,1.7499275291394902,1.5568162697440917,1.6317208760123658,0.0,1.553458764540574,4.446385432268714,-0.2145446456941809,0.9654148446602472,1.8159884216044913,0.0,0.0,-0.2220345952637473,2.1634127423835254,0.0,0.7290410376905072,0.11733849241723332,1.0660107913938912,0
0.0,-0.33293866403990197,0.0,-0.35218940397646875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.62529051513996,3.2740775329028313,3.6957890946732865,4.687425021710988,0.0,3.1890051504620263,4.446385432268714,2.6010896841590596,2.759643122833367,,0.9723562806983845,-1.1459502903243632,2.6885922593657643,0.8819338786883244,0.2094008661792471,,1.5780077615459613,2.5476510930596663,1
0.0,1.5962485601213128,3.6957890946732865,2.56368517836034,-0.6008230946911947,2.5166244733063285,0.1462869433670437,0.0,0.0,,0.8976784179955443,-1.1459502903243632,1.1736681798764403,0.7118465803139182,0.0,0.0,1.0881409888008142,0.0,1
0.0,0.0,0.22691751547174338,0.289764449222478,0.0,0.0,0.0,0.0,0.0,0.0004917177724633767,0.0,0.0,0.0,0.13859060390508016,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9162907318741551,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43766824860279846,0.0,0.0,0.0,0.0,0
-0.2890100150630579,0.4806185134090692,-2.3038721241223503,,0.0,,,0.0,1.0343277349337707,-0.17579146432932397,0.13041143159395824,0.0,-0.05223486959387083,0.6001927657659802,0.0,0.7350911476838051,-0.7279485887271788,,0
0.0,-0.5412281117445186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08611328248886803,0
0.0,-0.5412281117445186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08611328248886803,0
0.0,4.0372061175777585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0
0.0,-0.2993669335530903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.023952842567184458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.023952842567184458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.6100174193124915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2984929885559965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6762371999538188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.24177237114770297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.49328131411508125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
,3.770091752516074,2.167848209075029,1.674869514489222,0.07517185938589753,-0.1526239342987224,2.541840134652508,0.0,1.0894776058016693,1.5983093813012903,0.1902855891900797,0.0,2.0125946799976746,1.6024290482167958,0.0,,1.0408507611265614,1.6123057936924146,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1590646946296874,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.251156542447094,0.0,0.0,0.0,0.0,0
0.0,,0.0,0.0,0.0,0.0,-1.298999576064875,0.0,0.0,-0.1966023829040373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.015893522346485087,,,,0.0,,,-0.2217472503692598,-0.6234805954659985,-0.3813241198439566,0.0,0.0,-0.5852943688508253,2.724523437632261,0.0,0.09428664173298065,0.0,,0
0.0,-0.05455898425043443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.5507677249270917,0.0,0.4226928156348336,0.0,0.0,1.774133996485739,0.0,0.0,0.0,0.0,0.0,0.0,1.3373637376483105,0.0,0.0,0.0,0.0,0
1.8908775354757779,4.0372061175777585,3.6957890946732865,2.7904156455184563,0.6513501033829384,1.5589134700478828,2.546485293916423,0.3701071302032714,2.675411988679115,2.9763797680210913,0.0,0.6166891304426249,1.3573387984627026,5.684680627606434,0.0,3.025530651410138,1.478744790072726,1.5504011457700435,0
0.0,0.4881664614392432,0.0,0.4226928156348336,0.0,0.0,1.774133996485739,0.0,0.0,0.0,0.0,0.0,0.0,-0.18457127652797004,0.0,0.0,0.0,0.0,0
,,,,-0.6008230946911947,,0.9288734404626708,,0.9771862784001988,,-0.2957526587773403,-0.16850419619030643,,,-0.12297757186962265,0.6732718525829781,0.7117895313692251,,0
0.7917472495133149,-0.1125424655771217,,,-0.6008230946911947,,-0.3614960599108087,-0.24689548333814762,0.0,-0.4624295868092559,-1.7238482636118448,0.0,-1.0061267704602121,-0.6565581936692274,-0.12297757186962265,0.0,0.8811989967933966,0.0,0
1.7387131914687237,4.0372061175777585,2.9069463418675254,3.054380296007481,-0.6008230946911947,3.0041875568348106,4.446385432268714,-0.40996643940076954,2.759643122833367,3.576742318761945,-2.655225303719144,-1.0535642975474973,0.5754370683529644,0.7852723814209474,-0.35896782091709806,1.6519573798857434,0.0,,0
0.0,0.6085349079506622,2.3943826402899058,1.0904650467162567,-0.6008230946911947,1.8896028916299192,0.0,0.0,0.0,0.43999577143848734,0.0,-0.6055084762016528,0.5387901815820663,1.5087153508130655,-0.261936957266448,0.0,0.0,0.0,0
1.3039495342614973,4.0372061175777585,0.0,1.6523480719074608,0.0,2.4355578801160287,3.113928298162233,0.0,2.5858038114182365,3.5310120331159487,-2.655225303719144,-0.2350110431469846,0.1458090474070683,0.5093908056613897,0.0,1.6519573798857434,0.0,,0
1.1976066197044155,0.22859679893575127,0.0,4.687425021710988,0.0,-0.02385886060938136,,0.0,2.0333235023518914,,-0.303797662110442,0.0,0.0,-0.494285345655111,0.0,,0.005437570533662841,-1.3287228412234329,0
2.7978068807365406,3.7177286612923015,2.6568525482362735,2.5644807318101175,-0.1918928939702929,1.4592348267973845,3.516758490799149,1.380841479286173,2.6138389459728755,3.122757726299415,0.9723562806983845,0.0,1.893106333134869,2.3792374265326006,0.0,-1.1257323882865344,0.9036197448313593,0.6500476051044006,0
1.247689299858645,0.052726255351870595,2.117021979436936,1.7399765768815092,0.0,1.4914968209555888,-0.10159621412292166,0.0,0.0,,0.0,0.0,0.9085236401668139,2.256444579602357,0.0,0.0,0.0,0.0,0
1.055081106403441,3.3857867690604238,0.08027230243978434,1.6315937964553493,0.0,1.2224607171504005,3.106128135567979,0.576699494045072,1.3497046340834382,3.003618849133059,0.9723562806983845,0.0,1.2712063365431603,1.0107136534811432,0.0,-1.1257323882865344,0.9089207832550916,0.6500476051044006,0
0.0,-0.3381129260786729,0.0,0.0,0.0,0.0,,0.0,0.0,-0.69853158339717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.22168497636455764,,,,-0.6008230946911947,-0.7974197874405492,,0.0,0.9116102802572277,,0.0,-0.16467709281424578,-0.8534033249251931,0.266463765735995,0.0,0.10279356544852969,,-0.6118930137600885,0
-0.11152838338348929,,0.0,-2.812020316987569,0.0,-0.2113032638002153,,0.0,0.060904544366296075,,0.0,0.0,0.0,-0.20036982444961238,0.0,0.10279356544852969,-2.899361958757768,-1.1812701889535286,0
,1.3482562464790773,,1.678107185208433,0.3299069285123324,1.2415183505475063,2.5420879566689063,2.3527882605044503,0.2025086429579722,1.2678516509809556,-2.655225303719144,-0.7430790935238615,,0.4817250758278414,-0.050318231061340146,,-1.9859651098233435,0.6387466677223416,0
0.0,-1.5479065020900034,,,0.3299069285123324,,-0.10739333180724756,0.0,0.0,-0.28211476394267476,-0.33163975299005594,0.03252319170556001,-0.7355096017526528,-0.29574267870368676,0.0,0.0,-0.6152635237431019,0.0,0
,,,,0.0,,,,,,0.0,0.0,,2.9522150289032445,-1.5098419181473006,,-0.035602504865858614,-3.3704912468842636,0
0.0,0.0,,,0.0,,,-0.2251950117783158,0.0,-0.18371783574214792,0.0,0.0,-0.2821470579524713,,0.19962506927697624,0.0,0.0,0.0,0
-0.4440146084407108,,,,0.0,,0.020880961117486,-1.4612624473795495,,,0.3709024871058249,-0.38442357361619167,,,0.0,1.3878668826651235,-0.1542135473004525,0.0342512617836653,0
0.0,0.0,,,0.3122527817999293,-0.9771684351893158,0.0,0.0,0.0,-0.12400843682994596,0.0,0.0,-0.27871683284470694,-0.885551331206412,0.0,0.0,-0.16406811648460426,0.0,0
0.0,-0.07965788277766296,0.0,-0.12114029965766532,0.0,0.0,0.3876096520229269,0.0,0.0,0.11629005183760703,0.0,0.0,0.0,-0.37776250555882857,0.0,0.0,0.0,0.0,0
0.03770342710522534,0.943176136554213,0.307485042701726,1.459141309208534,-0.6008230946911947,0.30126604782264993,,,0.0519666789166442,1.6272644534096439,0.0,-0.5376349523667137,-0.06582815052470826,,-0.11157331480595876,1.3617000448146337,0.005437570533662841,2.2194279323539003,0
-0.7576715501168093,,,,0.0,,,,-0.7118787357015229,,-0.3865910591902717,0.0,,,0.0,-0.05015189197288158,0.005437570533662841,,0
0.0,,,,0.0,-0.7792650136362296,0.0,0.0,0.0,-0.12944210283732638,-2.3309877412453193,0.0,,,0.0,0.0,0.0,0.0,0
0.0,-0.46823528218899385,0.0,-0.21160252714560124,0.0,-0.42717105685129547,,0.0,-0.11152777228613632,0.2994786839354399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.440738058925763,0.9136965040052686,0.3632492023560962,,-0.233186852876451,,-0.07203860398364892,0.0,0.07818548409477347,,0.0,0.0,-1.001686433095625,,0.0,,0.04034187928337779,0.6703034383792463,0
1.4738414021911148,3.0914296945471347,3.2557667272678175,3.4982549665919613,0.07395580328044754,2.809583025959038,1.8794000291041046,,2.759643122833367,,0.0,-1.1375104683751738,,-0.18036796109631265,-1.029581626522199,3.025530651410138,-1.1552582288031252,2.5698855043087048,0
0.0,1.7030331822367781,1.8396554211321288,1.2068479152864244,0.0,0.6833897484743772,0.0,0.0,0.0,-0.24664554437409536,0.0,0.0,-0.1513785971088134,-0.18036796109631265,-1.029581626522199,0.0,0.0,0.0,0
2.7978068807365406,3.7347303739218916,3.6957890946732865,4.687425021710988,0.6513501033829384,1.9329544784547692,3.793874678995984,2.6010896841590596,1.59064729479626,3.576742318761945,0.9723562806983845,2.05705552061613,2.6885922593657643,3.751920723843811,1.9966241969361356,3.025530651410138,3.1705385756885454,3.2999857093853637,0
0.7957733356825633,3.2319196231913794,0.7918012781023178,4.687425021710988,0.6513501033829384,0.9595480220794812,0.0,0.0,0.0,,-2.655225303719144,1.6240271144978384,2.1305781606952037,3.4643612068947056,1.9162415431660758,0.0,3.1705385756885454,0.0,0
1.9594100172612026,2.5952010179744724,0.0,3.4589712996576396,0.0,0.8594794111009307,3.543146223785134,0.0,,3.576742318761945,0.9723562806983845,2.05705552061613,0.0,2.648905509217346,1.592121122682731,3.025530651410138,1.9917289942835905,3.2999857093853637,0
2.7978068807365406,2.6536480999434646,3.6957890946732865,4.687425021710988,0.6513501033829384,3.073560074305581,,2.6010896841590596,2.759643122833367,,0.9723562806983845,2.05705552061613,2.31986791967042,5.684680627606434,1.9966241969361356,0.10083884178047332,,3.2999857093853637,0
1.1182341055901863,0.765055317662057,0.0,4.236707416231713,0.6513501033829384,-2.0001160020990327,0.9192454572357729,0.0,0.0,,0.0,1.7385096345989928,0.8296285956779982,5.684680627606434,1.9966241969361356,0.0,1.5488929451244438,0.2271839339694939,0
2.7978068807365406,2.7841260857777987,3.606071537419608,4.687425021710988,0.6513501033829384,3.032565654760348,,2.6010896841590596,,2.680584262551967,0.9723562806983845,2.05705552061613,2.31986791967042,5.684680627606434,1.9966241969361356,0.7704088327193788,,3.2999857093853637,0
0.2607409472956997,1.8230258464594282,1.7488643847455185,2.591542972432657,0.0,0.28502429366282145,2.149250291906246,,-1.4281272996978815,2.8920153528580643,-2.655225303719144,0.0,1.021893164833244,-1.8228977166296962,0.0,1.3120056343689397,1.661499448199874,1.691903047175794,0
0.0,-0.44898959937539423,-0.5745352064473939,0.1486376801809188,0.0,-0.11325320064836521,0.0,0.0,0.15341021329953455,0.6171656550442054,0.0,0.0,0.10256193003343017,,0.0,0.0,0.0,0.0,0
0.19701465117307054,0.9627626925864884,,0.40454961306094045,0.0,0.3001197651100239,2.1114773967938163,0.0,,2.4791002604266463,0.0,0.0,0.9176205451769271,-3.049710300892187,0.0,1.3120056343689397,1.219768816408552,1.691903047175794,0
2.7978068807365406,3.93264274086555,3.6957890946732865,4.687425021710988,0.0,3.1890051504620263,4.446385432268714,2.6010896841590596,,3.576742318761945,0.9723562806983845,-1.1459502903243632,2.6885922593657643,3.3268727937798888,0.0,,3.1705385756885454,,0
0.0,0.18032008376412,2.8690817221042013,4.687425021710988,0.0,3.1293067126787864,1.9563134546110443,0.0,1.3130058179327946,,0.9723562806983845,0.5869212234309621,2.5613295169118557,3.1914212524394303,0.0,0.0,3.1705385756885454,0.0,0
,2.426031488197031,0.0,2.0626897937745836,0.0,3.1890051504620263,3.8694620399169337,-1.9863736916150851,,3.576742318761945,0.0,-0.7960922721095034,1.8237655691439307,3.195647063867661,0.0,1.1985850392456951,3.1705385756885454,,0
2.603690843800942,3.270094244159293,3.6957890946732865,,0.34782728445066485,3.1890051504620263,4.446385432268714,1.834094476026507,,,-2.655225303719144,1.5008266213618355,2.6885922593657643,2.263428966608421,0.7435396682371753,2.126526740954905,-0.2045963803076592,2.5643047356424296,0
0.0,3.073359694108585,3.6957890946732865,2.3404400765211806,0.6513501033829384,1.9667420717202453,0.3852446389590444,0.0,0.0,,0.9723562806983845,1.7120861679897494,1.7338549739383065,1.221087749547617,-0.125163142954006,0.0,0.0,0.0,0
0.0,3.073359694108585,3.6957890946732865,2.484481310652098,0.6513501033829384,1.9667420717202453,0.3852446389590444,0.0,0.0,,0.9723562806983845,1.5130388691745438,1.7338549739383065,1.221087749547617,-0.125163142954006,0.0,0.0,0.0,0
0.0,0.0,0.0,1.046604984817821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948249708973339,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.046604984817821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948249708973339,0.0,0.0,0.0,0.0,0
0.41659195087882267,,,,-0.6008230946911947,,,,2.759643122833367,,-0.21058747645380785,0.0665858493227038,,0.40071097438779035,-0.2510245516769452,1.3222000067008446,,1.8106989108232954,1
0.0,0.0,,,-0.6008230946911947,,-0.44059051093218216,0.0,0.0,-0.9948276236290111,0.0,-1.1459502903243632,,-0.9484571434565229,-0.19179601352508585,0.0,0.3295609445676661,0.0,1
2.5514327548146887,3.687114819587989,3.30570755182848,4.557993004425385,0.0,2.760057655613239,4.446385432268714,2.6010896841590596,2.759643122833367,3.576742318761945,-0.9501922835498363,2.05705552061613,1.3845731792371976,5.684680627606434,1.9966241969361356,3.025530651410138,3.1705385756885454,3.2999857093853637,1
1.6623853404177347,3.0809775837414284,0.38001088453655796,4.3551994229648185,0.0,0.9101626584700405,0.6971719660111783,0.0,0.0,1.8513519083563268,0.0,1.7712807761194678,1.188753546149226,5.684680627606434,1.9966241969361356,0.0,3.1705385756885454,0.0,1
2.68426020708572,1.5949639073897837,0.3647237691068961,1.9447406754581176,0.14687839655397622,2.6667510942793253,3.4734410978739914,0.7547426645779116,0.6465226459706528,,0.42566157481224115,1.6372263410753427,0.4779630347982249,3.71710883583864,-1.5112438958758412,-0.14680142459468756,0.10821358464023267,2.6638978451666384,0
0.0,-0.16383389250668565,-0.06542742380927735,-1.2269234539333986,0.14687839655397622,1.132899498157845,1.5876095730970035,-0.23114712814155025,0.0,0.5663952302503081,-0.05296724520075707,0.7878298617132172,-0.22958658943893662,2.667063027808022,0.03705455709206204,0.0,-1.236762627148927,0.0,0
,0.6300036688793453,,0.8258965180101963,0.0,1.749482407238724,3.3925553189874234,,2.5625339984730986,3.1634187091504073,0.0,0.0,-1.7519220646739533,1.262898066812125,-0.4342920901682763,1.9092434224910988,0.6703448221470549,-3.4585400338405616,0
0.0,-1.1201955674524176,,2.767833698048091,0.0,1.0958086525522057,1.8982771716179343,-0.1468531766868275,0.0,0.15772050580890493,0.0,0.0,-0.5358392651956106,-2.5505802631103904,-0.23521418213031198,0.0,-0.08316748466373089,0.0,0
2.737471822931351,2.5590269445999603,3.2487496531441438,3.1064408509121213,0.27712287924273044,3.1890051504620263,2.5981398762280086,1.7360454064732178,2.759643122833367,3.4755163406718474,-2.655225303719144,0.0,2.6885922593657643,0.991491880171493,0.0,,3.1705385756885454,2.2371576001353857,0
0.0,0.6894707307429967,2.004392387839615,1.288345102007227,0.27712287924273044,1.166603377045338,0.34275742275730525,1.3724702175454242,0.0,,-0.8540536351902415,0.0,1.998769096696367,1.3902494591655952,0.0,0.0,-0.19051646129574715,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19408556425578843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.051728172072774914,,,,-0.6008230946911947,,,,,0.6345669821925094,-0.21867148406230816,-0.5175217367531775,0.0,,0.364411201067355,0.18959895702170515,0.0007616146598156835,,0
0.6931471805599453,,,,-0.6008230946911947,-5.0952733254846,0.0,,0.0,-0.12053765458170433,0.0,-0.28549718301396004,0.0,,0.0,0.0,0.0,0.0,0
0.0,-0.19478832555908465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.7978068807365406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.3230955156943289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13073028355007354,0.0,0.0,0.0,0.0,0
,0.1279558338321652,,,-0.6008230946911947,,,,,,0.0,-0.06985748401058807,-1.1568023769585138,,-0.2215595226026721,1.3537220990602161,-1.4649073081611832,0.5886966299343341,0
,-0.2573099706849164,,,-0.2531963658859461,,0.005630345830838517,0.0,-0.25825405289512654,-0.27066332414977246,0.0,0.0,-0.639649597001315,,-0.0802732929152263,0.0,-1.2743973733672351,0.0,0
2.7978068807365406,4.0372061175777585,2.2759598610021956,4.211816118722149,0.06317550820136529,3.1890051504620263,4.1504206594684385,2.6010896841590596,2.759643122833367,3.576742318761945,-2.655225303719144,2.05705552061613,2.6885922593657643,5.684680627606434,-1.5112438958758412,,3.1705385756885454,3.2999857093853637,1
0.4873822305760511,3.9981406842151683,-0.5513302729794934,3.752194808242905,0.06317550820136529,0.9486546302214107,0.6896597750314064,0.0,0.0,3.379682263533812,0.4150535255708776,2.05705552061613,2.0339432918722347,5.684680627606434,1.9093825423769883,0.0,,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079411754920426,0.0,0.0,0.0,0.0,0.0,0.0,1
,,,,0.0,,,,,-0.482868079077735,0.9723562806983845,0.0,-1.8273750375145204,1.2354289658536446,-0.14368232003419673,,0.0,-1.0855702863824894,0
,,,,0.0,-0.9468982593502894,0.0,0.0,0.0,-0.22579861548111668,0.0,0.0,-0.28280435654488084,1.4315103603304855,0.0,0.0,0.0,0.0,0
-0.5654700474511519,,,0.1043305352801645,-0.5029827979940404,,,,,,-0.46410147290112086,0.0,-0.5433632062027027,,0.0,0.6765559359417335,0.0,-1.4421293010171,0
0.0,,,0.6178422254325254,0.0,,0.0,0.0,0.0,-0.19911906702716242,0.0,0.0,-0.5501624601498422,,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37776250555882857,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8777184570879154,0.0,0.0,0.0,0.0,0
2.4111578852942093,4.0372061175777585,2.6006001096455,1.8881060826846172,0.06189138240708199,2.73985712462974,2.4537178632651204,1.7199762703284782,,3.1127973128057116,0.0,0.9633533757497543,2.6693718200048053,0.7827354298588878,0.0,,0.6938432083944656,-1.6024524008269998,1
