end_date,year,ticker,form,Assets,EarningsPerShareBasic,EarningsPerShareDiluted,LiabilitiesAndStockholdersEquity,NetIncomeLoss,RetainedEarningsAccumulatedDeficit,StockholdersEquity,anomaly
2017-08-31,2017,SJM,10-Q,,,,,,,,1
2017-08-31,2017,SQ,10-Q,,,,,,,,0
2017-09-07,2017,PLAY,10-Q,,,,,,,,0
2017-09-09,2017,PEP,10-Q,-0.3222838890636864,0.4662869232300876,0.4823311615675962,-0.3289642251366144,0.31014668448476795,0.40962717801906023,-0.42535963690862444,0
2017-09-10,2017,DPZ,10-K,,-0.20086307924602576,-0.20478698353545655,,-0.4348094741819064,,,0
2017-09-10,2017,DPZ,10-Q,-0.41277829496432933,0.421597449380013,0.41329058239456207,-0.43163946064539005,-0.41684616544879194,-0.6262784719143563,-0.6226930188734492,0
2017-09-24,2017,PZZA,10-K,,-0.29822229013368823,-0.3001287357267892,,-0.4381720107791056,,,1
2017-09-24,2017,PZZA,10-K/A,,-0.29822229013368823,-0.3001287357267892,,-0.4381720107791056,,,1
2017-09-24,2017,PZZA,10-Q,-0.4130875003683958,0.028968500554357724,0.031923573629231476,-0.4319902860623553,-0.43099137815628286,-0.5715155824162172,-0.5897616663882731,1
2017-09-24,2017,QCOM,10-K,-0.2610726242761879,0.1534606062795655,0.16014179209343746,-0.3461241999430005,0.053997899787305986,-0.03401641733091286,0.15903415303088286,0
2017-09-24,2017,QCOM,10-Q,-0.2610726242761879,-0.11308018418337926,-0.11108905465776754,-0.2595137329730786,-0.18706611616038904,0.5080003230749238,-0.2148751615583877,0
2017-09-27,2017,EAT,10-K,,-0.36366044827129734,-0.3658816682725359,,-0.43837054554389643,,,0
2017-09-27,2017,EAT,10-Q,-0.41213450504113736,-0.36366044827129734,-0.3658816682725359,-0.4309090145882659,-0.43837054554389643,-0.5292138501277193,-0.6021591480753112,0
2017-09-29,2017,LVS,10-K,,,,,,,,0
2017-09-29,2017,LVS,10-Q,,,,,,,,0
2017-09-30,2017,AAPL,10-K,0.02369069671643296,1.4159382425441722,1.455474563244647,0.06357962021474182,5.307967425203381,1.1961796913189393,1.0422511559806273,0
2017-09-30,2017,AAPL,10-Q,0.02369069671643296,,,0.06357962021474182,,1.1961796913189393,1.0422511559806273,0
2017-09-30,2017,AMD,10-K,,-0.3748328167338161,-0.3773884314680416,,-0.4274488950982512,,,0
2017-09-30,2017,AMD,10-Q,-0.409550237374165,-0.379620974646324,-0.38231990140897254,-0.42797689642379705,-0.4305631659184988,-0.7174006130286833,-0.5827118724705209,0
2017-09-30,2017,AMZN,10-K,,-0.3109907112337095,-0.3132793222359385,,-0.4153810956697917,,,0
2017-09-30,2017,AMZN,10-Q,-0.27939020102958395,0.08163823759194569,0.07959444972489782,-0.2802969127551523,-0.11349146803203931,-0.45420693191898776,-0.2889633603287532,0
2017-09-30,2017,BAC,10-Q,4.910185463553489,0.21889876441717465,0.2012373749345292,2.5873627161574055,3.704604557591527,1.4693963646681547,6.03640179651633,0
2017-09-30,2017,C,10-K,,-0.16894202649597248,-0.16533522400800857,,-0.03806772160416758,,,0
2017-09-30,2017,C,10-Q,1.7879844000545684,0.4774592916926061,0.5004132180176765,2.0653527651291714,1.139029327486295,2.2209044590586333,2.181162499331842,0
2017-09-30,2017,EBAY,10-K,,-0.3173749217837202,-0.3198546154905132,,-0.33878949768432715,,,0
2017-09-30,2017,EBAY,10-Q,-0.38349398838851684,-0.081159131433326,-0.08150023501218155,-0.39841339496256784,-0.23514268168005778,-0.2781736239713044,-0.4517310440596399,0
2017-09-30,2017,GE,10-K,,-0.3381236060712548,-0.3395804952542372,,-0.12925746405954283,,,0
2017-09-30,2017,GE,10-Q,0.026859589710801084,-0.23438018463358168,-0.23273197986739888,0.0671750561011997,0.4731593074642,1.8878022097747325,1.177442647462229,0
2017-09-30,2017,GM,10-K,,,,,-0.7304090533304637,,,0
2017-09-30,2017,GM,10-Q,-0.1462535731474056,-0.5855117648841676,-0.5927292855553619,-0.12923967903337413,-0.605156964046534,-0.1396183751350633,-0.07496188605528457,0
2017-09-30,2017,GOOG,10-Q,-0.19283245413781255,4.769244833937267,4.840106766036956,-0.18208822285028303,1.7410568346216997,1.5550424728155632,1.3227957102272168,0
2017-09-30,2017,GRPN,10-K,,-0.39558150102135065,-0.3987581345454092,,-0.4402895202949477,,,0
2017-09-30,2017,GRPN,10-Q,-0.41206519381080703,,,-0.43083037384990497,-0.4435673876542215,-0.5968890035941354,-0.586765085949308,0
2017-09-30,2017,INTC,10-Q,-0.265613266830825,0.10717507979198826,0.1042517994295528,-0.2646655601939833,1.0004442467889876,0.194763788625467,0.2742189101533384,0
2017-09-30,2017,JPM,10-Q,2.5734374760080256,0.7264435031430215,0.7486305383778701,2.9565302777276647,2.181628834723603,2.5932153560420947,2.5553517134893977,0
2017-09-30,2017,KHC,10-K,-0.27398828156327415,0.23485929079220136,0.2439767810892645,-0.27416787806087783,0.027721249473563116,-0.5533372094821531,0.12409538518106039,0
2017-09-30,2017,KHC,10-Q,-0.273814627625738,0.12153955352951228,0.12890914913420778,-0.2739708497611051,-0.056850667488785964,-0.5518950523253877,0.1260303430661603,0
2017-09-30,2017,L,10-K,,-0.32216307969622815,-0.32314226211780056,,-0.42501587101993277,,,0
2017-09-30,2017,L,10-Q,-0.32104383678490456,0.001835605716812458,0.008910047238220122,-0.32755725794897517,-0.3585456532002729,-0.29138738892016786,-0.3575630936514454,0
2017-09-30,2017,LVS,10-K,,-0.2806657111211589,-0.28040285596306525,,-0.32944668522358433,,,0
2017-09-30,2017,LVS,10-Q,-0.3906441018568686,0.3625435017924144,0.05000563007931172,-0.4065259360303939,-0.01889548213492194,-0.5388795839855796,-0.5172883907705398,0
2017-09-30,2017,MDLZ,10-K,,-0.18649860550850175,-0.1867049270853762,,-0.24828100197088104,,,1
2017-09-30,2017,MDLZ,10-Q,-0.33996628866300715,0.26199218562974663,0.2686341307939194,-0.34902673093629766,0.16562504450055615,-0.17448252439986817,-0.27225457305679,1
2017-09-30,2017,NFLX,10-K,,-0.3476999218962708,-0.35108725844974287,,-0.4276834386194011,,,1
2017-09-30,2017,NFLX,10-K/A,,-0.3476999218962708,-0.35108725844974287,,-0.4276834386194011,,,1
2017-09-30,2017,NFLX,10-Q,-0.39397319934958386,-0.20884334243353908,-0.2130061001036749,-0.41030314044092403,-0.39134262313407925,-0.5485492477216919,-0.5485475623870498,1
2017-09-30,2017,PYPL,10-K,,-0.34450781662126545,-0.34779961182245556,,-0.4033132962413322,,,0
2017-09-30,2017,PYPL,10-Q,-0.36972055057776193,-0.18809465814600443,-0.18999257371266354,-0.3827860094141459,-0.2889611548282691,-0.518653329861944,-0.40123960801988173,0
2017-09-30,2017,PYPL,8-K,,-0.34450781662126545,-0.34779961182245556,,-0.4033132962413322,,,0
2017-09-30,2017,SQ,10-Q,-0.4113009346734717,-0.4227143958588959,-0.4267031308773515,-0.4299632430462418,-0.44645061850799195,-0.5913213215399045,-0.5801208665060006,0
2017-09-30,2017,TSLA,10-K,,,,,-0.5005735310930751,,,0
2017-09-30,2017,TSLA,10-Q,-0.38097184093066677,-2.2310420341494135,-2.289154945235626,-0.39555175858134295,-0.6257331557299325,-0.6539089231235057,-0.5317034619281406,0
2017-09-30,2017,TSN,10-K,-0.3810197111442934,,0.5645223272497796,-0.3956060722752011,-0.2293034141599972,-0.4001801194336619,-0.4607608475234394,0
2017-09-30,2017,TSN,10-K/A,,,,,,,,0
2017-09-30,2017,TSN,10-Q,-0.3810197111442934,,,-0.3956060722752011,,-0.4001801194336619,-0.4607608475234394,0
2017-09-30,2017,WFC,10-K,,,,,,,,0
2017-09-30,2017,WFC,10-Q,1.8413695830262589,0.8158224508431707,0.837396997314628,2.125923760427108,3.5530757887975652,1.9791087847624453,1.917022493696037,0
2017-09-30,2017,WFC,8-K,,,,,,,,0
2017-09-30,2017,YUM,10-K,,,,,-0.3996150996422882,,,0
2017-09-30,2017,YUM,10-Q,-0.40737315299374244,0.20932244859215873,0.2094564915027475,-0.42550676968770035,-0.3116369489702933,-0.6812745762517086,-0.6635298304261709,0
2017-10-01,2017,RRGB,10-K,,-0.3620643956337947,-0.3642378449588922,,,,,0
2017-10-01,2017,RRGB,10-Q,-0.41268272702555103,-0.09871571044585531,-0.09629464483497456,-0.4315310289636359,-0.4379667608678587,-0.5696704865498515,-0.5844549774558812,0
2017-10-01,2017,SBUX,10-K,-0.39698701588134416,-0.07796702615832067,0.013841517179151091,-0.41372262608867205,-0.08281590337222929,-0.47612411530893073,-0.5227147915313325,0
2017-10-01,2017,SBUX,10-Q,-0.39698701588134416,,,-0.41372262608867205,,-0.47612411530893073,-0.5227147915313325,0
2017-10-02,2017,MDLZ,10-Q,,,,,,,,1
2017-10-03,2017,BJRI,10-K,,-0.3780249220088214,-0.3806760780953289,,-0.44006276245084847,,,0
2017-10-03,2017,BJRI,10-Q,-0.4129218438356877,-0.22161176353356035,-0.2212252166718932,-0.4318023316430727,-0.43799040986189997,-0.5732218526292798,-0.5860563315642248,0
2017-10-03,2017,CAKE,10-K,,-0.3046065006836989,-0.3067040289813639,,,,,0
2017-10-03,2017,CAKE,10-Q,-0.4122432392116764,0.03216060582936305,0.030279750315587772,-0.4310323847176881,,-0.5529548755929302,-0.5819408221771747,0
2017-10-24,2017,BJRI,10-K,,,,,,,,0
2017-10-25,2017,BAC,10-K,,,,,,,,0
2017-10-28,2017,CSCO,10-K,,-0.31897097442122285,-0.3198546154905132,,-0.2073088862240948,,,0
2017-10-28,2017,CSCO,10-Q,-0.26161106802881684,-0.31897097442122285,-0.3198546154905132,-0.2601246529361325,-0.2073088862240948,-0.20420898879369612,0.20867373298888564,0
2017-10-28,2017,TGT,10-K,,-0.2551288689211163,-0.11108905465776754,,,,,0
2017-10-28,2017,TGT,10-Q,-0.3173260108738953,0.8094382402931601,0.9787658022879833,-0.32333900106122204,,-0.36306260501950033,-0.3185231886489269,0
2017-10-29,2017,HD,10-K,,-0.10031176308335794,-0.09629464483497453,,-0.22959537704939542,,,0
2017-10-29,2017,HD,10-Q,-0.3612569606825426,0.8238027140306842,0.8505475838237774,-0.37318319389099147,0.4371505413729907,0.13011909407345548,-0.5580928800078978,0
2017-10-29,2017,PLAY,10-K,,-0.3476999218962708,-0.35108725844974287,,-0.4391121312829679,,,0
2017-10-29,2017,PLAY,10-Q,-0.41240422573547375,-0.020509131208224847,-0.02396641903465324,-0.43121504053027815,,-0.57257791125155,-0.583861285889065,0
2017-10-31,2017,HPQ,10-K,-0.3753707135923617,-0.15617360539595118,-0.15547228412614655,-0.38919670201346473,-0.1944624996263808,-0.6194240593882337,-0.6305138509150011,0
2017-10-31,2017,HPQ,10-K/A,-0.3753707135923617,-0.15617360539595118,-0.15547228412614655,-0.38919670201346473,-0.1944624996263808,-0.6194240593882337,,0
2017-10-31,2017,HPQ,10-Q,-0.3753707135923617,,,-0.38919670201346473,,-0.6194240593882337,-0.6305138509150011,0
2017-10-31,2017,SJM,10-K,,-0.12265650000839524,-0.11766434791234222,,-0.4213566028061418,,,1
2017-10-31,2017,SJM,10-Q,-0.3954294915717915,0.3290263964048585,0.34753764984881547,-0.4119554541435958,-0.39007764525527994,-0.5514660087685536,-0.5034114569568329,1
2017-11-01,2017,HPQ,10-K,,,,,,,,0
2017-11-01,2017,HPQ,10-Q,,,,,,,,0
2017-11-09,2017,ORCL,10-Q,,,,,,,,0
2017-11-30,2017,ORCL,10-K,,,,,,,,0
2017-11-30,2017,ORCL,10-Q,-0.25200765564426614,0.11355929034199899,0.025348280374656803,-0.2492285912574224,0.8489155461197003,-0.06632073764245905,0.09084818428739441,0
2017-12-05,2017,BAC,10-K,,,,,,,,0
2017-12-05,2017,BAC,10-Q,,,,,,,,0
2017-12-21,2017,KHC,10-K,,,,,,,,0
2017-12-21,2017,PYPL,10-K,,,,,,,,0
2017-12-21,2017,PYPL,8-K,,,,,,,,0
2017-12-22,2017,PYPL,10-K,,,,,,,,0
2017-12-24,2017,QCOM,10-K,,-1.6851920321235025,-1.726967371969492,,,,,0
2017-12-24,2017,QCOM,10-Q,-0.3387308982348975,-1.6851920321235025,-1.726967371969492,-0.3476250530989879,-1.60191827818413,-0.15687018012287005,,0
2017-12-27,2017,EAT,10-K,,-0.3077986059587042,-0.3099916756086512,,-0.4353643983136893,,,0
2017-12-27,2017,EAT,10-Q,-0.4120973034727739,-0.1896907107835071,-0.18834875039901988,-0.43086680557263674,-0.42850881770772986,-0.5290794410807088,-0.6024966343024706,0
2017-12-29,2017,AMD,10-K,,,,,,,,0
2017-12-29,2017,LVS,10-K,,,,,,,,0
2017-12-30,2017,AAPL,10-K,,0.23007113287969333,0.24068913446197715,,1.5124498630266097,,,0
2017-12-30,2017,AAPL,10-Q,0.06037363419261419,0.23007113287969333,0.24068913446197715,0.10520019561976628,1.5124498630266097,1.309082569729215,1.1171182057236118,0
2017-12-30,2017,AMD,10-K,-0.4054641251435126,-0.3876012378338374,-0.3905390179771909,-0.423340780727782,-0.43523457214887024,-0.8564606168697922,-0.5743513940613157,0
2017-12-30,2017,AMD,10-Q,-0.4095898629883317,,,-0.4280218557693638,,-0.7165713726635431,-0.5817869869405361,0
2017-12-30,2017,INTC,10-K,-0.27008747801338445,-0.06998676297080735,-0.07163729513031955,-0.26974201417269306,0.4940833048056423,0.18221702136160756,1.0985353082987845,0
2017-12-30,2017,INTC,10-Q,-0.27008747801338445,,,-0.26974201417269306,,0.18221702136160756,0.25088988961411524,0
2017-12-30,2017,KHC,10-K,-0.1336409361540066,4.57293035952444,4.677368257986233,-0.11492934171699051,3.2512835113192344,-0.26843906316313754,1.0160866311192138,0
2017-12-30,2017,KHC,10-Q,-0.27360367888282494,,,-0.2737315066586965,,-0.42157812624716934,0.21456379346931548,0
2017-12-30,2017,KHC,8-K,,1.037673767456041,1.0658884379110978,,0.6244933954035108,,,0
2017-12-30,2017,PEP,10-K,-0.3207210036258608,0.14707639572955483,0.15685414546615012,-0.3271909704386593,0.03239265570393453,0.37611505108872295,-0.45462739611406616,0
2017-12-30,2017,PEP,10-Q,-0.3207210036258608,,,-0.3271909704386593,,0.37611505108872295,-0.45462739611406616,0
2017-12-30,2017,TSN,10-K,,,0.3245241234578042,,-0.281564761630181,,,0
2017-12-30,2017,TSN,10-Q,-0.3810430203976539,,0.3245241234578042,-0.3956325190268485,-0.281564761630181,-0.3732117986291123,-0.4435531088471423,0
2017-12-31,2017,AAPL,10-K,,,,,,,,0
2017-12-31,2017,AAPL,10-Q,,,,,,,,0
2017-12-31,2017,AMZN,10-K,-0.2606926834464108,1.2276040313188579,1.2286269459618209,-0.25908265092122673,0.03550692652418213,-0.4207308589175696,-0.2518340741184403,0
2017-12-31,2017,AMZN,10-Q,-0.2606926834464108,,,-0.25908265092122673,,-0.4207308589175696,-0.2518340741184403,0
2017-12-31,2017,BAC,10-K,2.2449634776510146,-0.13542492110841656,-0.1423216976169972,2.5838426535131425,1.3340605376043015,1.4753452629398123,2.6620056185523877,0
2017-12-31,2017,BAC,10-Q,2.2449634776510146,,,2.5838426535131425,,1.4753452629398123,2.6620056185523877,0
2017-12-31,2017,C,10-K,1.733594588263038,-2.04909203347411,-2.101759087480248,2.0036419148352342,-2.9405681260749374,1.9189708313253258,1.8538747171816763,0
2017-12-31,2017,C,10-Q,1.733594588263038,,,2.0036419148352342,,1.9189708313253258,1.8538747171816763,0
2017-12-31,2017,CAKE,10-Q,,,,,,,,0
2017-12-31,2017,CSCO,10-K,,,,,,,,0
2017-12-31,2017,CSCO,10-Q,,,,,,,,0
2017-12-31,2017,DPZ,10-K,-0.4127543820013067,0.9163737670058384,0.9031499298603748,-0.43161232892287504,-0.4041666064460801,-0.6257954574286265,-0.6223284192618921,0
2017-12-31,2017,DPZ,10-Q,-0.4127543820013067,,,-0.43161232892287504,,-0.6257954574286265,-0.6223284192618921,0
2017-12-31,2017,EBAY,10-K,-0.3531639879157562,-0.9478157135972721,-0.9675210010661179,-0.3640008817190299,-0.8912806053888792,-0.07396417057331596,-0.39296430426626033,0
2017-12-31,2017,EBAY,10-Q,-0.3834438734937916,,,-0.398356534446526,,-0.3253141360330752,-0.49108735726978475,0
2017-12-31,2017,GE,10-K,0.4570924645386725,-1.057943345584956,-1.080944809707531,0.5553186193074137,-3.820252282635465,3.80282467127912,1.5567430711275954,0
2017-12-31,2017,GE,10-Q,0.0166116764708309,,,0.0555477417394402,,1.5371597240716717,0.09281965081183581,0
2017-12-31,2017,GM,10-K,-0.16608974775724214,-0.8185354499595563,-0.8261521960927625,-0.15174586468527299,-1.317643744873403,-0.25865042146159206,-0.1630937414256832,0
2017-12-31,2017,GM,10-Q,-0.16608974775724214,,,-0.15174586468527299,,-0.25865042146159206,-0.1630937414256832,0
2017-12-31,2017,GOOG,10-K,-0.18378962929658332,2.520406667696015,2.560123830013191,-0.17182820554869177,0.7919827729549525,1.465087920162318,1.2668401356631331,0
2017-12-31,2017,GOOG,10-Q,-0.18378962929658332,,,-0.17182820554869177,,1.465087920162318,1.2668401356631331,0
2017-12-31,2017,GRPN,10-K,-0.4117745169322369,-0.3764288693713187,-0.38231990140897254,-0.43050057095582417,-0.43428462222773156,-0.5960287388231604,-0.5859858091642589,0
2017-12-31,2017,GRPN,10-Q,-0.4117745169322369,,,-0.43050057095582417,,-0.5960287388231604,-0.5859858091642589,0
2017-12-31,2017,INTC,10-K,,,,,,,,0
2017-12-31,2017,INTC,10-Q,,,,,,,,0
2017-12-31,2017,JPM,10-K,2.5390866293305683,0.6179119237928404,0.6384943763637444,2.9175556998249585,1.93832639769547,2.6265472133278362,2.52262780309296,0
2017-12-31,2017,JPM,10-Q,2.5390866293305683,,,2.9175556998249585,,2.6265472133278362,2.52262780309296,0
2017-12-31,2017,L,10-K,-0.3209750744874909,0.38488823871745165,0.40342764251270014,-0.32747924003161544,-0.280202277878419,-0.2862497040491909,-0.35533606665161344,0
2017-12-31,2017,L,10-Q,-0.3209750744874909,,,-0.32747924003161544,,-0.2862497040491909,-0.35533606665161344,0
2017-12-31,2017,LVS,10-K,-0.389619660171672,0.980215872505945,1.0182175618154314,-0.40536360129549265,0.3418733379302331,-0.4786154417972431,-0.4310914932852411,0
2017-12-31,2017,LVS,10-Q,-0.389619660171672,,,-0.40536360129549265,,-0.5275766772694302,-0.5101083583667101,0
2017-12-31,2017,LYFT,10-K,,,,,-0.5072813784769991,,-0.6131288993033404,0
2017-12-31,2017,LYFT,10-Q,,,,,,,-0.6131288993033404,0
2017-12-31,2017,MDLZ,10-K,-0.2668043696775496,0.37052376497992767,0.38205793943533245,-0.26601698920316313,0.26498974785908136,0.24165192318480386,0.04505418100669709,1
2017-12-31,2017,MDLZ,10-Q,-0.2668043696775496,,,-0.26601698920316313,,0.24165192318480386,0.04505418100669709,1
2017-12-31,2017,NFLX,10-K,-0.39157094653278185,-0.12106044737089258,-0.12588346448056056,-0.40757753689381004,-0.36784506148466817,-0.5452049393560462,-0.5454492567093328,1
2017-12-31,2017,NFLX,10-K/A,-0.39157094653278185,-0.12106044737089258,-0.12588346448056056,-0.40757753689381004,-0.36784506148466817,-0.5452049393560462,-0.5454492567093328,1
2017-12-31,2017,NFLX,10-Q,-0.39157094653278185,,,-0.40757753689381004,,-0.5452049393560462,-0.5454492567093328,1
2017-12-31,2017,ORCL,10-K,,,,,,,,0
2017-12-31,2017,ORCL,10-Q,,,,,,,,0
2017-12-31,2017,PLAY,10-K,,,,,,,,0
2017-12-31,2017,PYPL,10-K,-0.3662090115589936,-0.07477492088331537,-0.07492494175760687,-0.378801806278472,-0.20526512653411466,-0.5074946388614713,-0.39440031074702625,0
2017-12-31,2017,PYPL,10-Q,-0.3662090115589936,,,-0.378801806278472,,-0.5074946388614713,-0.39440031074702625,0
2017-12-31,2017,PYPL,8-K,-0.3662090115589936,-0.07477492088331537,-0.07492494175760687,-0.378801806278472,-0.20526512653411466,-0.5074946388614713,-0.39440031074702625,0
2017-12-31,2017,PZZA,10-K,-0.4130821101035562,0.19176586957962938,0.1995935516208855,-0.43198417025103686,-0.42756558293304736,-0.5711433256001273,-0.5905212042906802,1
2017-12-31,2017,PZZA,10-K/A,-0.4130821101035562,0.19176586957962938,0.1995935516208855,-0.43198417025103686,-0.42756558293304736,-0.5711433256001273,-0.5905212042906802,1
2017-12-31,2017,PZZA,10-Q,-0.4130821101035562,,,-0.43198417025103686,,-0.5711433256001273,-0.5905212042906802,1
2017-12-31,2017,RRGB,10-K,-0.41266829859772086,0.08483034286695103,0.09274503623404716,-0.4315146584243662,-0.4373737842394909,-0.5695117230738561,-0.5843251283952898,0
2017-12-31,2017,RRGB,10-Q,-0.41266829859772086,,,-0.4315146584243662,,-0.5695117230738561,-0.5843251283952898,0
2017-12-31,2017,SBUX,10-K,,,-0.14067787430335355,,-0.22130363099048617,,,0
2017-12-31,2017,SBUX,10-Q,-0.3921469659672907,-0.14340518429592986,-0.14067787430335355,-0.4082310903428571,-0.22130363099048617,-0.47122618906526603,-0.5190395885042874,0
2017-12-31,2017,SJM,10-K,,,,,,,,1
2017-12-31,2017,SJM,10-Q,,,,,,,,1
2017-12-31,2017,SQ,10-K,-0.4111804048552696,-0.4227143958588959,-0.4267031308773515,-0.4298264895381485,-0.4464082838890292,-0.5916036778842346,-0.579470720656607,0
2017-12-31,2017,SQ,10-Q,-0.4111804048552696,,,-0.4298264895381485,,-0.5916036778842346,-0.579470720656607,0
2017-12-31,2017,TSLA,10-K,-0.3803328200807124,-2.283711771187001,-2.343401114585867,-0.3948267235296059,-0.8878500511705465,-0.6660832352746661,-0.5374747232961532,0
2017-12-31,2017,TSLA,10-Q,-0.3803328200807124,,,-0.3948267235296059,,-0.6660832352746661,-0.5374747232961532,0
2017-12-31,2017,TSN,10-Q,,,,,,,,0
2017-12-31,2017,WFC,10-K,1.8609703341771537,0.2651842909047519,0.2752094240484941,2.1481628338873686,1.7185756629417481,2.042239214299853,1.929277226968336,0
2017-12-31,2017,WFC,10-Q,1.8609703341771537,,,2.1481628338873686,,2.042239214299853,1.929277226968336,0
2017-12-31,2017,WFC,8-K,1.8609703341771537,0.2651842909047519,0.2752094240484941,2.1481628338873686,1.7185756629417481,2.042239214299853,1.929277226968336,0
2017-12-31,2017,YUM,10-K,-0.40753981415527046,0.22049481705467736,0.22096325469825312,-0.42569586396197895,-0.26745323170803037,,,0
2017-12-31,2017,YUM,10-Q,-0.40753981415527046,,,-0.42569586396197895,,-0.6857092095087624,-0.6661219438194179,0
2018-01-01,2018,AAPL,10-K,,,,,,,,0
2018-01-01,2018,AAPL,10-Q,,,,,,,,0
2018-01-01,2018,BAC,10-K,,,,,,,,0
2018-01-01,2018,BAC,10-Q,,,,,,,,0
2018-01-01,2018,C,10-K,,,,,,,,0
2018-01-01,2018,CAKE,10-K,,,,,,,,0
2018-01-01,2018,CAKE,10-Q,,,,,,,,0
2018-01-01,2018,DPZ,10-K,,,,,,,,1
2018-01-01,2018,GM,10-K,,,,,,-0.27750662628630035,,0
2018-01-01,2018,GM,10-Q,,,,,,-0.27750662628630035,,0
2018-01-01,2018,GOOG,10-K,,,,,,,,0
2018-01-01,2018,GOOG,10-Q,,,,,,,,0
2018-01-01,2018,GRPN,10-K,,,,,,,,0
2018-01-01,2018,GRPN,10-Q,,,,,,,,0
2018-01-01,2018,JPM,10-K,,,,,,,,0
2018-01-01,2018,JPM,10-Q,,,,,,,,0
2018-01-01,2018,L,10-K,,,,,,,,0
2018-01-01,2018,L,10-Q,,,,,,,,0
2018-01-01,2018,PZZA,10-K,,,,,,,,0
2018-01-01,2018,PZZA,10-K/A,,,,,,,,0
2018-01-01,2018,PZZA,10-Q,,,,,,,,0
2018-01-01,2018,SQ,10-K,,,,,,,,0
2018-01-01,2018,SQ,10-Q,,,,,,,,0
2018-01-01,2018,YUM,10-K,,,,,,,,0
2018-01-01,2018,YUM,10-Q,,,,,,,,0
2018-01-02,2018,BJRI,10-K,-0.4121346414002695,0.12153955352951228,0.12397767919327682,-0.4309091693017631,-0.4336515493625531,-0.5729897556421326,-0.5858914221620147,0
2018-01-02,2018,BJRI,10-Q,-0.412931293407,,,-0.43181305315619056,,-0.5729897556421326,-0.5858914221620147,0
2018-01-02,2018,CAKE,10-K,-0.4121759547209258,0.34019876486737716,0.34260617990788444,-0.4309560435243828,,-0.5521534508339512,-0.5815736547913172,0
2018-01-02,2018,CAKE,10-K/A,-0.4121759547209258,0.13909613254204156,0.1387720890160698,,,,,0
2018-01-02,2018,CAKE,10-Q,-0.4121759547209258,,,-0.4309560435243828,,-0.5521534508339512,-0.5815736547913172,0
2018-01-02,2018,PZZA,10-K,-0.41308338511971504,,,-0.43198561688835196,,-0.5715313920640483,-0.5907831781170485,0
2018-01-02,2018,PZZA,10-K/A,-0.41308338511971504,,,-0.43198561688835196,,-0.5715313920640483,-0.5907831781170485,0
2018-01-02,2018,PZZA,10-Q,-0.41308338511971504,,,-0.43198561688835196,,-0.5715313920640483,-0.5907831781170485,0
2018-01-27,2018,CSCO,10-K,,-0.6796788704968247,-0.691358684373982,,-1.2945786766109442,,,0
2018-01-27,2018,CSCO,10-Q,-0.2604595909128052,-0.8855696607346684,-0.9034118918340149,-0.2588181834047532,-1.915875705250342,-0.4436611631182297,0.04355732679369529,0
2018-01-28,2018,HD,10-K,-0.36183269924054845,1.018521135806009,1.0494502047746612,-0.3738364286566811,0.5727186527489907,0.14349510170245508,-0.571345516088865,0
2018-01-28,2018,HD,10-Q,-0.36183269924054845,,,-0.3738364286566811,,0.14349510170245508,-0.571345516088865,0
2018-01-31,2018,BAC,10-K,,,,,,,,0
2018-01-31,2018,BAC,10-Q,,,,,,,,0
2018-01-31,2018,HPQ,10-Q,-0.3726528546505204,-0.20884334243353908,-0.20807463016274388,-0.38611301077138316,-0.25168723568052687,-0.6006760181529792,-0.6224089341981411,0
2018-01-31,2018,SJM,10-K,,0.7727290296305989,0.8045205310417548,,-0.3593923484991566,,,0
2018-01-31,2018,SJM,10-Q,-0.39586397605443235,2.3927224566958016,2.4730011943900765,-0.4124484215943025,-0.24721047429604984,-0.5380737786742368,-0.49406646224005174,0
2018-02-01,2018,SJM,10-K,,,,,,,,0
2018-02-03,2018,TGT,10-K,-0.3213060658852109,1.95380798138257,2.0061553733152753,-0.3278547839050079,,-0.34119589172195475,-0.30475943161717867,0
2018-02-03,2018,TGT,10-Q,-0.36675794447563476,,,-0.37942462727976717,,-0.4593265898255051,-0.44725265096708167,0
2018-02-04,2018,PLAY,10-K,-0.4123344926076576,0.21251455386716406,0.2078126681891038,-0.4311359211057123,-0.4368267431057218,-0.571935430238211,-0.5839087957983948,0
2018-02-04,2018,PLAY,10-Q,-0.4123344926076576,,,-0.4311359211057123,,-0.571935430238211,-0.5839087957983948,0
2018-02-07,2018,YUM,10-K,,,,,,,,0
2018-02-13,2018,GRPN,10-Q,,,,,,,,0
2018-02-14,2018,DPZ,10-Q,,,,,,,,1
2018-02-15,2018,CAKE,10-Q,,,,,,,,0
2018-02-20,2018,BJRI,10-Q,,,,,,,,0
2018-02-28,2018,CAKE,10-K,,,,,,,,0
2018-02-28,2018,GRPN,10-Q,,,,,,,,0
2018-02-28,2018,ORCL,10-Q,-0.25266148020102985,-0.5248617646590664,-0.5319078229505462,-0.24997042264113067,-1.1548257735523328,-0.2152054371140327,-0.007469581459284743,0
2018-03-09,2018,KHC,10-Q,,,,,,,,0
2018-03-23,2018,QCOM,10-K,,,,,,,,1
2018-03-24,2018,PEP,10-K,,-0.24555255309610033,-0.24423874306290455,,-0.3095931990124095,,,0
2018-03-24,2018,PEP,10-Q,-0.31829334488835853,-0.24555255309610033,-0.24423874306290455,-0.32443654125458726,-0.3095931990124095,0.37407800410479175,-0.4565988626385075,0
